batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=12.ckpt,12,0.6986046511627907,21,128,36.4068,1.3727,0.0007,4.9478,1.3499,7.9235,0.5462,350.0485,19.9526,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0326,0.0326
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=13.ckpt,13,0.6986046511627907,21,128,35.7977,1.3764,0.0007,4.976,1.3199,7.9263,0.5692,346.8744,19.4517,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.033,0.033
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=14.ckpt,14,0.7004651162790698,21,128,36.9046,1.3761,0.0008,4.9588,1.3439,7.8574,0.551,357.1506,20.3854,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0331,0.0331
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=15.ckpt,15,0.7051162790697675,21,128,36.5873,1.3768,0.0007,4.9805,1.3233,8.3676,0.567,355.3674,21.2312,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0342,0.0342
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=16.ckpt,16,0.693953488372093,21,128,36.7925,1.3764,0.0007,4.9827,1.3227,8.3945,0.5672,357.2406,20.8434,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0387,0.0387
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=17.ckpt,17,0.6976744186046512,21,128,37.4314,1.3749,0.0007,4.9579,1.3301,8.3709,0.5619,366.618,22.3811,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0427,0.0427
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=18.ckpt,18,0.6920930232558139,21,128,37.8127,1.3738,0.0007,4.9553,1.3225,8.9196,0.5681,368.5342,22.2195,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0484,0.0484
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=19.ckpt,19,0.707906976744186,21,128,38.4161,1.3738,0.0008,4.9595,1.3418,8.5219,0.5531,374.4869,22.9121,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0523,0.0523
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=20.ckpt,20,0.6986046511627907,21,128,37.5757,1.3745,0.0007,4.9914,1.3082,8.5507,0.5803,366.2209,21.5737,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0419,0.0419
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=21.ckpt,21,0.7069767441860465,21,128,37.9371,1.374,0.0007,4.9825,1.3132,8.7069,0.5759,371.2363,22.3849,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0382,0.0382
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=22.ckpt,22,0.693953488372093,21,128,37.927,1.3751,0.0007,4.9907,1.3072,8.5585,0.5805,370.4357,21.6357,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0409,0.0409
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=23.ckpt,23,0.6986046511627907,21,128,38.2719,1.3737,0.0007,4.9746,1.3072,8.8055,0.5804,373.4102,22.5163,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0479,0.0479
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=24.ckpt,24,0.7051162790697675,21,128,38.2228,1.3734,0.0007,4.975,1.3033,8.8788,0.5837,373.6575,22.0267,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0413,0.0413
64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=25.ckpt,25,0.7013953488372093,21,128,38.712,1.3714,0.0008,4.9705,1.3166,8.5775,0.5723,379.4443,22.9286,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0443,0.0443
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6855813953488372,10,128,24.9765,1.3915,0.0004,5.4214,1.4916,2.6,0.4765,189.4469,6.8181,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0362,0.0362
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.693953488372093,10,128,27.9386,1.3896,0.0005,5.3107,1.3287,5.2504,0.5712,216.5262,8.4119,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0344,0.0344
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6930232558139535,10,128,30.3734,1.3874,0.0005,5.2401,1.3591,4.8183,0.5477,239.7002,9.3201,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0438,0.0438
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.68,10,128,32.2932,1.3852,0.0006,5.1486,1.3889,4.8375,0.5242,253.7232,9.6924,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0369,0.0369
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.695813953488372,10,128,32.5368,1.3831,0.0006,5.0826,1.3131,6.1064,0.5811,261.6925,11.0656,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0379,0.0379
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6874418604651162,10,128,34.5304,1.3811,0.0007,5.0108,1.3547,5.6614,0.551,278.1424,11.4608,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0331,0.0331
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.707906976744186,10,128,33.4019,1.3801,0.0007,4.9384,1.2762,5.4371,0.6101,274.9762,10.7752,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0281,0.0281
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7069767441860465,10,128,35.4171,1.3777,0.0007,4.853,1.2985,3.9315,0.5887,288.6862,11.0339,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0309,0.0309
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.706046511627907,10,128,35.9984,1.3773,0.0007,4.8524,1.259,6.2599,0.6279,294.4223,11.9824,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0298,0.0298
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7004651162790698,10,128,37.8918,1.3765,0.0008,4.8422,1.2738,7.9755,0.6142,308.7399,13.5737,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0313,0.0313
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7134883720930233,10,128,39.3455,1.3748,0.0008,4.8165,1.296,7.1759,0.5958,320.2856,13.9656,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0323,0.0323
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7190697674418605,10,128,39.4568,1.3769,0.0008,4.8309,1.2941,8.3044,0.5966,324.0712,14.7103,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0343,0.0343
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7088372093023256,10,128,39.5908,1.3756,0.0007,4.8091,1.2877,8.132,0.6028,329.0965,14.8087,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0359,0.0359
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7144186046511628,10,128,39.954,1.3764,0.0007,4.8039,1.2814,8.4332,0.6092,333.49,15.6198,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.033,0.033
64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7190697674418605,10,128,39.8424,1.3761,0.0007,4.7975,1.2695,8.4676,0.6184,336.5302,16.14,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0331,0.0331
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6827906976744186,21,128,27.5836,1.3912,0.0005,5.4124,1.5251,3.7277,0.4548,205.6923,8.0533,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0329,0.0329
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6827906976744186,21,128,30.4552,1.3874,0.0006,5.2799,1.4593,4.4488,0.4792,234.3203,9.8192,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0367,0.0367
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6986046511627907,21,128,33.1992,1.3852,0.0006,5.2572,1.4446,5.2555,0.4923,241.863,9.6952,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.033,0.033
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7153488372093023,21,128,33.2784,1.3807,0.0007,5.1807,1.3904,5.6096,0.5233,256.0736,9.7839,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0261,0.0261
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7172093023255814,21,128,34.7313,1.38,0.0007,5.122,1.3569,6.7053,0.5465,274.5226,11.5801,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0284,0.0284
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7069767441860465,21,128,35.8204,1.3771,0.0007,5.0627,1.3311,7.0953,0.5651,286.7308,12.8277,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.032,0.032
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7023255813953488,21,128,36.0062,1.3756,0.0007,5.0169,1.3109,6.5115,0.5808,297.747,13.7875,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0322,0.0322
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7125581395348837,21,128,36.5975,1.3741,0.0007,4.9838,1.2808,7.6831,0.6042,305.8843,14.3648,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0323,0.0323
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7125581395348837,21,128,36.264,1.3732,0.0007,4.9647,1.2561,7.1544,0.626,313.379,15.5196,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0299,0.0299
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7144186046511628,21,128,37.3499,1.3725,0.0007,4.9531,1.2657,7.7675,0.6168,324.9124,17.0195,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0286,0.0286
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.706046511627907,21,128,38.5472,1.3706,0.0007,4.9386,1.2769,7.9064,0.6082,335.4044,17.1917,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.04,0.04
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7106976744186047,21,128,39.1102,1.37,0.0008,4.939,1.2893,8.1079,0.5964,343.3644,18.4296,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0476,0.0476
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7051162790697675,21,128,39.3314,1.3673,0.0008,4.9366,1.2712,9.0049,0.6141,344.6719,18.4967,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0487,0.0487
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.707906976744186,21,128,39.7758,1.3661,0.0008,4.9234,1.281,7.897,0.6047,351.4184,18.725,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0469,0.0469
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.706046511627907,21,128,39.5773,1.3677,0.0007,4.9228,1.2719,8.4573,0.6124,354.5332,18.6023,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0398,0.0398
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.706046511627907,21,128,40.6688,1.366,0.0008,4.8993,1.2934,8.5923,0.5936,364.2172,18.722,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0464,0.0464
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7032558139534884,21,128,40.8795,1.3657,0.0008,4.8883,1.2928,8.974,0.594,368.0677,19.0749,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0474,0.0474
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7069767441860465,21,128,40.9765,1.3677,0.0008,4.8933,1.2819,9.1659,0.6038,369.6622,18.8899,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0488,0.0488
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7116279069767442,21,128,41.1291,1.3694,0.0007,4.8851,1.2774,9.0904,0.6073,371.9512,19.0024,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0425,0.0425
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7069767441860465,21,128,40.9453,1.3689,0.0007,4.8926,1.2686,9.2802,0.6145,371.5895,19.0205,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0334,0.0334
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7023255813953488,21,128,41.5779,1.3686,0.0007,4.8943,1.269,9.882,0.6161,375.836,18.8878,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0329,0.0329
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7153488372093023,21,128,41.6482,1.3678,0.0007,4.8912,1.273,9.7892,0.6118,378.3696,19.2453,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.032,0.032
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.6986046511627907,21,128,42.1453,1.3661,0.0007,4.8719,1.2858,9.4662,0.6005,383.5993,19.5581,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.031,0.031
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7153488372093023,21,128,42.2412,1.3644,0.0007,4.8663,1.276,9.6567,0.6092,382.4211,19.2231,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0329,0.0329
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.7209302325581395,21,128,41.5742,1.3677,0.0007,4.8907,1.2632,9.7379,0.6204,378.8326,20.2346,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0305,0.0305
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=25.ckpt,25,0.7051162790697675,21,128,42.418,1.367,0.0008,4.8645,1.2762,9.6408,0.609,384.2204,19.9868,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0329,0.0329
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6734883720930233,14,128,27.4337,1.3939,0.0004,5.4822,1.4701,4.7043,0.4798,200.4462,8.074,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0363,0.0363
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.693953488372093,14,128,30.3817,1.3915,0.0005,5.3462,1.4225,5.7363,0.5092,228.9672,9.2195,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0316,0.0316
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6837209302325581,14,128,31.4528,1.3903,0.0005,5.2872,1.3526,6.2954,0.5553,244.6186,9.2883,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0309,0.0309
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.706046511627907,14,128,31.9129,1.3887,0.0005,5.215,1.3154,6.5204,0.5781,258.0916,9.8036,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0312,0.0312
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.695813953488372,14,128,32.323,1.3874,0.0006,5.1681,1.2945,6.2914,0.5953,266.0138,10.2364,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0391,0.0391
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6818604651162791,14,128,32.9278,1.3842,0.0006,5.1236,1.2793,7.2779,0.6065,278.5882,11.3391,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.046,0.046
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7069767441860465,14,128,33.8349,1.3837,0.0006,5.0715,1.2698,7.5634,0.6153,288.1207,12.7075,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0383,0.0383
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.693953488372093,14,128,35.6506,1.3817,0.0007,5.028,1.2828,7.2046,0.604,304.954,14.3416,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.036,0.036
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.695813953488372,14,128,36.4007,1.3795,0.0007,5.0014,1.2865,6.2556,0.6022,316.0624,14.6559,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0305,0.0305
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7125581395348837,14,128,37.6045,1.3798,0.0006,4.9655,1.281,6.6869,0.6044,326.7987,15.4073,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0291,0.0291
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.6986046511627907,14,128,38.4041,1.3754,0.0007,4.9639,1.2892,7.7289,0.5971,337.5148,16.3247,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0325,0.0325
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.6995348837209302,14,128,38.7734,1.3726,0.0007,4.969,1.2866,8.7622,0.599,343.0312,17.1204,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0326,0.0326
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7041860465116279,14,128,39.1673,1.3734,0.0007,4.9384,1.285,8.3003,0.6002,348.1548,16.9207,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0363,0.0363
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.6995348837209302,14,128,39.4978,1.3731,0.0007,4.9379,1.2805,9.0847,0.6044,355.9471,17.6769,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0405,0.0405
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7144186046511628,14,128,39.6008,1.3713,0.0007,4.944,1.2765,8.9625,0.609,355.1022,17.1509,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0392,0.0392
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7023255813953488,14,128,40.0035,1.3709,0.0007,4.9258,1.2795,8.9985,0.6053,363.2278,17.602,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0529,0.0529
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7116279069767442,14,128,40.688,1.3695,0.0007,4.9193,1.2799,9.0777,0.606,368.1686,18.3255,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0534,0.0534
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.707906976744186,14,128,40.5465,1.3709,0.0006,4.9183,1.2712,8.9986,0.6122,368.9416,18.646,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0536,0.0536
64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7134883720930233,14,128,41.1584,1.3668,0.0006,4.9273,1.2825,9.1847,0.6033,377.4634,19.2552,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0529,0.0529
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6772093023255814,12,128,25.5899,1.3917,0.0004,5.4181,1.4698,3.2936,0.4878,204.329,9.0003,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0347,0.0347
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6865116279069767,12,128,28.104,1.3861,0.0005,5.2775,1.3721,4.7906,0.5398,239.4776,10.6308,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0303,0.0303
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6762790697674419,12,128,29.9394,1.3833,0.0005,5.1983,1.3412,4.854,0.5607,256.2837,10.444,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.028,0.028
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6911627906976744,12,128,31.2033,1.3797,0.0005,5.1561,1.2989,5.8867,0.5927,265.6086,11.2185,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0307,0.0307
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7023255813953488,12,128,32.1496,1.3799,0.0005,5.1218,1.2596,6.0731,0.6255,276.5975,12.2048,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0307,0.0307
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6874418604651162,12,128,33.5866,1.3767,0.0006,5.0422,1.2679,5.9186,0.6176,296.0073,12.7718,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0312,0.0312
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7069767441860465,12,128,34.0336,1.3739,0.0006,5.0292,1.2461,7.1066,0.6365,307.0109,14.959,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0286,0.0286
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7134883720930233,12,128,33.722,1.377,0.0006,4.9872,1.2353,6.8955,0.6466,317.2067,15.6681,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0393,0.0393
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.6967441860465117,12,128,34.9772,1.3776,0.0006,4.9677,1.2356,7.2404,0.6456,331.8712,16.6879,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0391,0.0391
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7041860465116279,12,128,37.0181,1.3758,0.0007,4.9393,1.2597,8.6159,0.6253,345.636,18.4982,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.036,0.036
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7013953488372093,12,128,37.67,1.3737,0.0007,4.9328,1.2669,8.2275,0.6186,356.7858,19.1309,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0308,0.0308
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.6995348837209302,12,128,37.7595,1.3732,0.0007,4.9377,1.2613,8.8333,0.6241,359.0336,19.8231,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0288,0.0288
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.6883720930232559,12,128,37.5407,1.3732,0.0007,4.9494,1.2575,8.3084,0.6271,360.8132,19.4988,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0279,0.0279
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7106976744186047,12,128,37.6559,1.3732,0.0007,4.9539,1.2479,8.4646,0.6366,362.4782,19.7732,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0276,0.0276
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.6986046511627907,12,128,38.844,1.3732,0.0007,4.9199,1.2666,9.0338,0.6191,372.072,20.4744,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0364,0.0364
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.707906976744186,12,128,39.0543,1.3736,0.0007,4.9285,1.2676,9.2345,0.6183,375.3596,20.963,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0325,0.0325
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7069767441860465,12,128,38.7093,1.3741,0.0007,4.9392,1.2533,8.6724,0.6313,373.4256,20.4696,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0292,0.0292
