batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5233333333333333,6,128,,46.6901,2.335,0.0002,4.0449,1.1405,7.4877,0.7675,1302.484,88.9161,0.136,0.3012,0.0,0.0155,0.0009,0.481,0.0012,5.7252,3.627,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1572,0.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0087
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5163888888888889,6,128,,46.7269,2.4371,0.0002,4.0564,1.1368,7.3937,0.7726,1314.5262,89.1577,0.1253,0.4693,0.0,0.0182,0.0008,0.4395,0.0011,5.0719,2.7052,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1461,0.1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0071
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5263888888888889,6,128,,47.2021,2.4791,0.0002,4.0125,1.1398,8.1358,0.7685,1321.3367,91.2636,0.1098,0.3541,0.0,0.0164,0.0009,0.3093,0.0012,4.3976,3.383,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1538,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0084
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=00.ckpt,0,0.47305555555555556,6,256,,46.4969,2.1576,0.0003,4.9325,1.1179,6.2539,0.7992,885.1693,51.268,0.2976,0.0907,0.0,0.0128,0.0017,0.2372,0.0024,5.4872,2.6348,0.0001,0.0002,0.0,0.0002,0.0001,0.0045,0.0012,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0076,0.0076
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=01.ckpt,1,0.5088888888888888,6,256,,56.3057,2.0223,0.0004,4.8448,1.112,7.1403,0.808,1144.9891,71.9328,0.2677,0.1323,0.0,0.0128,0.0013,0.3809,0.0017,6.1028,4.1702,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.1743,0.1743,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0116,0.0116
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=02.ckpt,2,0.5141666666666667,6,256,,62.9552,1.9488,0.0004,4.7526,1.1159,7.5575,0.8021,1338.6864,86.8643,0.2897,0.1742,0.0,0.0125,0.0011,0.297,0.0014,6.1696,5.2145,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.1793,0.1793,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0092,0.0092
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=03.ckpt,3,0.5130555555555556,6,256,,66.9221,1.7936,0.0004,4.6529,1.1221,8.2934,0.7931,1464.5808,89.3648,0.3081,0.0963,0.0,0.014,0.0011,0.3468,0.0014,7.4583,4.2047,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.176,0.176,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0104,0.0104
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=04.ckpt,4,0.5194444444444445,6,256,,70.3176,1.7904,0.0003,4.6322,1.1252,8.182,0.7884,1571.6282,101.066,0.3079,0.1216,0.0,0.0141,0.0012,0.259,0.0016,7.0506,3.14,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.1828,0.1828,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0108,0.0108
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=05.ckpt,5,0.5213888888888889,6,256,,70.0219,1.7726,0.0002,4.6894,1.1144,8.3307,0.8038,1587.5178,89.8036,0.3084,0.056,0.0,0.014,0.001,0.2892,0.0014,7.5961,4.272,0.0001,0.0002,0.0,0.0002,0.0001,0.0043,0.0011,0.1606,0.1606,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0081,0.0081
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=06.ckpt,6,0.5416666666666666,6,256,,74.7609,1.764,0.0003,4.5172,1.1241,8.7678,0.7899,1677.2201,96.4437,0.2669,0.0811,0.0,0.0141,0.001,0.2491,0.0014,7.2853,4.0876,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.1686,0.1686,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0079,0.0079
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=07.ckpt,7,0.5388888888888889,6,256,,74.4004,1.8927,0.0002,4.5391,1.1203,8.844,0.795,1706.151,94.2702,0.2704,0.0777,0.0,0.0142,0.0009,0.2989,0.0013,6.8154,4.7171,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.1626,0.1626,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0063,0.0063
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=08.ckpt,8,0.5294444444444445,6,256,,78.7776,1.8445,0.0003,4.44,1.1343,8.5253,0.7755,1779.3392,106.7567,0.2657,0.0937,0.0,0.0157,0.001,0.276,0.0014,6.9148,3.7771,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.176,0.176,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0096,0.0096
64,0.001,3,10,50,16,8,256,age/checkpoints/model_64_0.001_3_10_50_256epoch=09.ckpt,9,0.5375,6,256,,76.6462,1.9356,0.0002,4.5615,1.1224,8.6535,0.7923,1779.1497,97.9543,0.2521,0.1595,0.0,0.0157,0.001,0.25,0.0014,6.015,2.6446,0.0001,0.0002,0.0,0.0002,0.0001,0.0044,0.0011,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0075,0.0075
