batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=07.ckpt,7,0.4519444444444444,24,128,0.525,36.285,15.4012,0.0017,4.2681,1.209,6.2307,0.6843,6508.9434,753.2066,0.0353,2.3794,0.0,0.0031,0.0009,0.0602,0.001,7.008,6.4913,0.0001,0.001,0.0,0.0002,0.0005,0.0053,0.1381,27.3325,27.3325,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0015,2.6543,2.6543
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=08.ckpt,8,0.4552777777777778,24,128,0.525,36.3327,19.6881,0.0017,4.2318,1.1962,6.0287,0.699,6634.2607,762.021,0.0369,2.7884,0.0,0.0032,0.0008,0.0326,0.0009,7.4052,6.09,0.0001,0.0009,0.0,0.0002,0.0005,0.0053,0.1354,27.3933,27.3933,0.0,0.0001,0.0,0.0,0.0,0.0001,0.001,1.6357,1.6357
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=09.ckpt,9,0.4336111111111111,24,128,0.525,35.963,11.002,0.0016,4.254,1.1906,5.9113,0.7054,6479.6826,760.2094,0.0338,1.3123,0.0,0.0029,0.0008,0.0307,0.0009,6.7873,9.112,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1363,29.7762,29.7762,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0027,2.7119,2.7119
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=10.ckpt,10,0.45916666666666667,24,128,0.525,36.259,19.8885,0.0017,4.1839,1.1778,5.8687,0.7209,6848.8687,772.3373,0.0331,3.7058,0.0,0.0034,0.0007,0.0254,0.0008,6.3684,5.3432,0.0001,0.0009,0.0,0.0002,0.0005,0.0053,0.1357,28.776,28.776,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0015,2.9471,2.9471
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=11.ckpt,11,0.44277777777777777,24,128,0.525,35.2877,10.3511,0.0016,4.2157,1.1698,5.5807,0.7309,6512.311,750.0655,0.0303,0.8428,0.0,0.003,0.0008,0.0272,0.0009,6.3621,8.2153,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1346,28.7903,28.7903,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0015,2.8686,2.8686
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=12.ckpt,12,0.4713888888888889,24,128,0.525,37.0638,16.9646,0.0017,4.1608,1.1805,5.705,0.7177,6995.4746,787.3524,0.0296,3.043,0.0,0.0036,0.0007,0.0285,0.0008,6.6926,7.2721,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1361,28.0606,28.0606,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0015,2.2592,2.2592
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=13.ckpt,13,0.4713888888888889,24,128,0.525,38.0667,14.2334,0.0018,4.1447,1.1876,5.9523,0.7091,7161.0215,816.4151,0.0271,2.6003,0.0,0.0036,0.0007,0.0305,0.0008,7.154,7.9143,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1347,29.4369,29.4369,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0016,2.2821,2.2821
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=14.ckpt,14,0.4725,24,128,0.525,37.7847,14.6253,0.0017,4.13,1.1759,6.2287,0.7229,7177.083,815.0526,0.0268,3.0938,0.0,0.0034,0.0007,0.04,0.0008,7.6486,8.6848,0.0001,0.0009,0.0,0.0002,0.0005,0.0053,0.1364,28.866,28.866,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0007,2.8775,2.8775
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=15.ckpt,15,0.46111111111111114,24,128,0.525,37.9395,20.6989,0.0017,4.1134,1.174,5.6425,0.7252,7197.592,808.4608,0.0315,2.9185,0.0,0.0036,0.0006,0.0376,0.0008,8.2451,8.4573,0.0001,0.0008,0.0,0.0002,0.0005,0.0052,0.1372,28.1377,28.1377,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0015,2.1044,2.1044
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=16.ckpt,16,0.4613888888888889,24,128,0.525,37.2508,14.3592,0.0017,4.1065,1.1624,5.7482,0.74,7144.9233,793.5144,0.0262,2.7417,0.0,0.0038,0.0006,0.0368,0.0008,8.591,8.0755,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1367,28.4344,28.4344,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0011,2.8906,2.8906
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=17.ckpt,17,0.46194444444444444,24,128,0.525,37.8299,11.8908,0.0017,4.106,1.1691,5.6479,0.7315,7171.2026,802.1776,0.0276,2.1243,0.0,0.0034,0.0006,0.0342,0.0007,8.497,9.7177,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1361,29.43,29.43,0.0,0.0002,0.0,0.0,0.0001,0.0001,0.0011,2.6144,2.6144
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=18.ckpt,18,0.4686111111111111,24,128,0.525,38.4444,14.3342,0.0018,4.0763,1.1737,5.3961,0.7259,7352.0703,819.0312,0.0283,1.7741,0.0,0.0035,0.0006,0.034,0.0008,8.8052,9.2794,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1362,28.9294,28.9294,0.0,0.0002,0.0,0.0,0.0001,0.0001,0.0036,2.5609,2.5609
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=19.ckpt,19,0.4822222222222222,24,128,0.525,39.6019,14.2288,0.0019,4.0406,1.1814,5.9023,0.7162,7589.1626,854.5404,0.0317,2.2291,0.0,0.0032,0.0007,0.0426,0.0008,9.0641,11.1423,0.0001,0.0009,0.0,0.0002,0.0006,0.005,0.137,28.8847,28.8847,0.0,0.0002,0.0,0.0,0.0001,0.0001,0.0014,3.932,3.932
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=20.ckpt,20,0.47555555555555556,24,128,0.525,38.5004,14.3301,0.0018,4.0437,1.1668,5.5001,0.7343,7468.904,826.1333,0.0289,2.0884,0.0,0.0033,0.0006,0.0366,0.0008,8.809,8.8191,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1371,28.9315,28.9315,0.0,0.0002,0.0,0.0,0.0001,0.0001,0.0018,4.1754,4.1754
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=21.ckpt,21,0.4841666666666667,24,128,0.525,39.0798,16.5776,0.0018,4.0295,1.1703,5.5646,0.7298,7529.7744,834.5992,0.0312,2.3857,0.0,0.0031,0.0006,0.0389,0.0008,9.0021,10.1121,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1352,29.3585,29.3585,0.0,0.0001,0.0,0.0,0.0,0.0002,0.001,4.647,4.647
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=22.ckpt,22,0.48083333333333333,24,128,0.525,38.5669,13.7521,0.0017,4.04,1.1675,5.3328,0.7335,7448.4014,815.4395,0.0304,2.0365,0.0,0.0033,0.0006,0.0386,0.0008,9.1392,8.0905,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1368,28.3213,28.3213,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0016,4.3435,4.3435
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=23.ckpt,23,0.4847222222222222,24,128,0.525,38.9398,16.691,0.0018,3.9916,1.1648,5.6861,0.7365,7616.793,833.719,0.0343,2.6854,0.0,0.0034,0.0006,0.0425,0.0008,9.5198,10.4838,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1363,27.643,27.643,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0015,3.2024,3.2024
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=24.ckpt,24,0.4816666666666667,24,128,0.525,39.3283,14.6195,0.0018,4.007,1.1682,5.7648,0.7324,7611.572,840.922,0.0325,2.4806,0.0,0.0031,0.0006,0.0448,0.0008,9.1408,9.9482,0.0001,0.0009,0.0,0.0002,0.0006,0.0051,0.1369,27.9301,27.9301,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.002,2.7385,2.7385
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=25.ckpt,25,0.4772222222222222,24,128,0.525,38.8603,14.2847,0.0017,4.0238,1.1655,5.5085,0.7359,7510.392,818.6778,0.031,2.2078,0.0,0.0032,0.0006,0.0437,0.0008,9.0582,7.8192,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.136,29.5515,29.5515,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0009,4.1979,4.1979
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=26.ckpt,26,0.47444444444444445,24,128,0.525,38.0988,7.9257,0.0016,4.0504,1.1678,4.8708,0.7334,7314.083,813.0833,0.0326,0.5844,0.0,0.0033,0.0006,0.0389,0.0007,9.8687,10.5004,0.0001,0.0009,0.0,0.0002,0.0006,0.0051,0.1373,28.7464,28.7464,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0031,2.7192,2.7192
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=27.ckpt,27,0.48333333333333334,24,128,0.525,38.6497,13.1709,0.0017,4.0098,1.1621,5.0377,0.7401,7492.5537,806.8595,0.0335,2.315,0.0,0.0032,0.0006,0.0386,0.0007,9.616,8.0693,0.0001,0.0009,0.0,0.0002,0.0006,0.0052,0.1377,27.8688,27.8688,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0021,2.389,2.389
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=28.ckpt,28,0.49,24,128,0.525,39.6364,14.4687,0.0018,3.9884,1.1699,5.226,0.7302,7672.5312,833.4801,0.0334,2.5223,0.0,0.003,0.0006,0.0416,0.0008,8.4474,8.8697,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1357,28.7393,28.7393,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0014,3.2093,3.2093
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.46,7,128,0.525,36.7464,9.5027,0.0017,4.0391,1.1388,5.9293,0.7714,6469.01,656.6954,0.053,0.9911,0.0,0.003,0.0007,0.0404,0.0009,9.9673,10.6817,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1355,24.2502,24.2502,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0017,1.6872,1.6872
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4772222222222222,7,128,0.525,42.9753,6.9858,0.0018,3.835,1.1449,7.0692,0.7621,8312.256,929.4952,0.0382,0.6925,0.0,0.0029,0.0005,0.0545,0.0007,10.8876,10.3395,0.0001,0.0008,0.0,0.0002,0.0006,0.0052,0.1383,28.8141,28.8141,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0045,1.998,1.998
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.5047222222222222,7,128,0.525,43.2499,5.2464,0.0014,3.7175,1.1291,7.0602,0.7837,9237.766,1037.9036,0.0294,0.3934,0.0,0.0034,0.0004,0.0494,0.0005,9.7537,12.2644,0.0001,0.0008,0.0,0.0002,0.0005,0.0052,0.1352,28.2362,28.2362,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.001,0.7827,0.7827
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.49666666666666665,7,128,0.525,44.8746,6.0428,0.0013,3.6997,1.135,7.9355,0.7752,9720.85,1091.5105,0.0347,0.5697,0.0,0.0032,0.0004,0.0608,0.0005,9.6791,14.0265,0.0001,0.0008,0.0,0.0002,0.0005,0.0052,0.1353,32.4619,32.4619,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0015,1.8519,1.8519
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5083333333333333,7,128,0.525,46.655,3.7636,0.001,3.6268,1.1343,7.8647,0.7761,10491.949,1158.1182,0.0286,0.1621,0.0,0.0032,0.0004,0.0475,0.0005,10.3061,15.5855,0.0001,0.0008,0.0,0.0002,0.0005,0.0052,0.1368,31.6128,31.6128,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0036,3.4369,3.4369
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5169444444444444,7,128,0.525,48.3022,4.0449,0.0007,3.6252,1.1377,8.0479,0.7715,11008.268,1222.3436,0.0253,0.2184,0.0,0.0032,0.0004,0.0478,0.0005,9.522,14.5915,0.0001,0.0008,0.0,0.0002,0.0005,0.0054,0.1375,32.0975,32.0975,0.0,0.0001,0.0,0.0,0.0001,0.0007,0.0031,3.102,3.102
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5141666666666667,7,128,0.525,48.7788,3.4302,0.0008,3.5687,1.1338,8.4456,0.7764,11251.756,1223.454,0.0233,0.113,0.0,0.0031,0.0003,0.0566,0.0005,8.0067,13.6653,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1356,33.312,33.312,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0009,3.466,3.466
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5119444444444444,7,128,0.525,50.585,3.5799,0.001,3.4784,1.1457,7.5255,0.7602,11685.943,1288.8477,0.0208,0.1792,0.0,0.0035,0.0003,0.052,0.0005,10.6346,14.7017,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.137,32.9239,32.9239,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0039,1.4454,1.4454
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5280555555555555,7,128,0.525,50.3912,4.166,0.0007,3.6046,1.1442,8.0345,0.7621,12020.593,1355.4941,0.022,0.791,0.0,0.0028,0.0004,0.0476,0.0005,9.952,15.0896,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1405,31.4853,31.4853,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0128,1.0047,1.0047
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5225,7,128,0.525,50.6686,5.2367,0.0007,3.5244,1.1431,7.8554,0.7639,12189.651,1358.526,0.0235,1.311,0.0,0.0028,0.0004,0.0595,0.0005,11.3792,14.0667,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1363,35.2604,35.2604,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0009,3.5184,3.5184
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5211111111111111,7,128,0.525,50.8116,4.8001,0.0008,3.5453,1.1439,7.8341,0.7628,12244.336,1365.448,0.0214,1.1168,0.0,0.0034,0.0004,0.0488,0.0005,10.8276,14.8578,0.0001,0.0008,0.0,0.0002,0.0005,0.0052,0.1364,33.2451,33.2451,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0022,2.4952,2.4952
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5291666666666667,7,128,0.525,51.1205,4.6249,0.0008,3.5087,1.1435,7.8737,0.7633,12337.727,1365.0668,0.0219,1.1719,0.0,0.0032,0.0004,0.0546,0.0005,11.5852,14.1853,0.0001,0.0009,0.0,0.0002,0.0005,0.0052,0.1368,32.8528,32.8528,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.0012,1.9028,1.9028
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=00.ckpt,0,0.4061111111111111,3,128,0.525,19.0094,49.2188,0.0,41.7343,1.1089,9.6679,0.8121,10464.146,2148.1953,0.112,0.0,0.0,0.6337,0.0004,0.0674,0.0006,33.1731,20.245,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1362,26.8468,26.8468,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0005,1.2466,1.2466
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=01.ckpt,1,0.37416666666666665,3,128,0.525,23.9576,49.2188,0.0,44.8549,1.1493,9.4141,0.7561,14256.448,2441.1858,0.1266,0.0,0.0,0.3905,0.0002,0.0416,0.0003,41.1391,13.9119,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1365,21.6039,21.6039,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0009,0.5036,0.5036
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=02.ckpt,2,0.37833333333333335,3,128,0.525,24.7341,49.2188,0.0,44.8277,1.1327,10.6446,0.7782,11529.888,2903.351,0.1465,0.0,0.0,0.3866,0.0003,0.1353,0.0004,64.9568,47.3267,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1365,46.4063,46.4063,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0019,5.5166,5.5166
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=03.ckpt,3,0.3497222222222222,3,128,0.525,34.6183,49.2188,0.0,35.3253,1.1905,9.5753,0.7044,14200.264,2328.101,0.2053,0.0,0.0,1.2213,0.0004,0.1047,0.0005,51.7776,37.6278,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1361,23.233,23.233,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0005,1.0531,1.0531
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=04.ckpt,4,0.3572222222222222,3,128,0.525,30.4963,49.2188,0.0,39.432,1.1659,9.9905,0.7346,11890.977,2551.917,0.2062,0.0,0.0,0.7431,0.0005,0.1298,0.0006,49.9386,38.6823,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1373,37.05,37.05,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0012,2.9163,2.9163
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=05.ckpt,5,0.33444444444444443,3,128,0.525,27.2678,49.2188,0.0,39.4046,1.1407,8.6157,0.7675,9408.668,2647.885,0.2511,0.0,0.0,1.1849,0.0004,0.1423,0.0005,33.4825,43.3037,0.0001,0.0008,0.0,0.0002,0.0005,0.0051,0.1363,52.8083,52.8083,0.0,0.0001,0.0,0.0,0.0001,0.0003,0.001,4.7742,4.7742
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=06.ckpt,6,0.33416666666666667,3,128,0.525,28.9548,49.2188,0.0,40.747,1.1694,5.8507,0.7305,10784.916,2430.1611,0.1972,0.0,0.0,0.6186,0.0006,0.0475,0.0007,57.8642,37.5563,0.0001,0.0008,0.0,0.0002,0.0005,0.005,0.1351,32.6219,32.6219,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0008,1.5775,1.5775
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=07.ckpt,7,0.3561111111111111,3,128,0.525,31.7582,49.2188,0.0,40.8972,1.1806,7.3184,0.7165,12863.686,2326.0051,0.2767,0.0,0.0,0.6941,0.0007,0.0957,0.0008,59.6668,27.7797,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1375,23.3062,23.3062,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.0021,1.126,1.126
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=00.ckpt,0,0.43583333333333335,17,128,0.525,38.0482,9.9386,0.002,4.1555,1.2091,7.9479,0.6857,6743.012,767.8476,0.0377,1.1961,0.0,0.0044,0.001,0.0489,0.0011,8.1847,6.0142,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.137,28.5146,28.5146,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0014,2.4513,2.4513
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=01.ckpt,1,0.48138888888888887,17,128,0.525,41.4714,7.2718,0.0019,3.9407,1.1752,5.656,0.7243,8084.643,939.8913,0.038,1.0727,0.0,0.0037,0.0007,0.0399,0.0008,9.2992,12.0776,0.0001,0.0008,0.0,0.0002,0.0005,0.0051,0.1365,31.3734,31.3734,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0032,2.2529,2.2529
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=02.ckpt,2,0.48194444444444445,17,128,0.525,42.3553,6.1458,0.0012,3.8419,1.1422,7.6775,0.7655,8742.697,1070.3271,0.0385,0.9497,0.0,0.003,0.0005,0.0551,0.0006,13.8989,12.8234,0.0001,0.0009,0.0,0.0002,0.0005,0.0051,0.1361,33.3156,33.3156,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0017,1.8968,1.8968
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=03.ckpt,3,0.49972222222222223,17,128,0.525,42.8507,4.868,0.0007,3.805,1.1394,6.9134,0.7695,9490.623,1101.5288,0.0333,0.7004,0.0,0.003,0.0005,0.0589,0.0007,16.0858,11.9146,0.0001,0.0008,0.0,0.0002,0.0005,0.0053,0.1374,29.1757,29.1757,0.0,0.0001,0.0,0.0,0.0,0.0003,0.0024,2.1895,2.1895
