,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
205,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=01.ckpt,1,0.4827777777777777,4,128,38.1523,3.1362,0.0007,4.3987,1.1725,6.1863,0.7266,1039.183,78.2503,0.138,0.4196,0.0,0.0187,0.0015,0.2508,0.0018,5.9842,3.2738,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1386,0.1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006
206,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=02.ckpt,2,0.5066666666666667,4,128,40.1424,2.8287,0.0004,4.3516,1.162,6.6461,0.7393,1148.0885,84.7226,0.1542,0.3234,0.0,0.0092,0.0016,0.2318,0.0019,7.073,4.4006,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0009,0.1422,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0125
207,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=03.ckpt,3,0.5063888888888889,4,128,43.1978,2.3962,0.0004,4.336,1.1766,7.3833,0.7213,1255.2919,93.2047,0.1666,0.176,0.0,0.0104,0.0014,0.3037,0.0017,7.6084,5.575,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.0009,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0115
208,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=04.ckpt,4,0.5094444444444445,4,128,45.4034,2.2241,0.0005,4.2131,1.188,7.3562,0.7072,1341.5107,99.8503,0.1577,0.1376,0.0,0.0118,0.0012,0.2747,0.0014,7.4836,4.2862,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0009,0.1533,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0129
209,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=05.ckpt,5,0.5283333333333333,4,128,44.4665,2.5291,0.0005,4.2982,1.1727,6.8146,0.7263,1336.4291,97.6282,0.1292,0.264,0.0,0.0133,0.0011,0.2576,0.0014,6.9145,3.2508,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1473,0.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088
210,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=06.ckpt,6,0.52,4,128,45.0892,2.6755,0.0004,4.3741,1.176,7.3237,0.7227,1374.0953,100.3935,0.1467,0.3413,0.0,0.0146,0.0011,0.2843,0.0014,6.1101,3.3534,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065
211,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=07.ckpt,7,0.5416666666666666,4,128,46.2117,2.2247,0.0004,4.2585,1.181,6.9789,0.7167,1418.6001,102.6369,0.1427,0.2218,0.0,0.0124,0.0016,0.2549,0.0019,6.5178,3.4036,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1618,0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0074
212,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=08.ckpt,8,0.5391666666666667,4,128,47.926,2.3161,0.0004,4.18,1.1874,7.8219,0.7086,1472.7823,108.7922,0.1324,0.2754,0.0,0.0126,0.0014,0.2521,0.0016,5.5604,3.1119,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1591,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0137
213,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=00.ckpt,0,0.4786111111111111,22,128,35.7141,3.291,0.0014,4.242,1.2033,5.6213,0.6935,866.3707,60.4893,0.1717,0.3917,0.0001,0.0116,0.0034,0.289,0.0035,5.1175,2.088,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1284,0.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0048
214,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=01.ckpt,1,0.4933333333333333,22,128,40.2832,2.6041,0.0008,4.204,1.2017,6.7797,0.6933,1076.052,77.976,0.1399,0.2082,0.0001,0.0137,0.0033,0.3118,0.0035,6.3077,2.9497,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1419,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0089
215,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=02.ckpt,2,0.5125,22,128,41.8432,2.6423,0.0007,4.2406,1.1972,6.8467,0.6981,1165.799,86.4344,0.1416,0.2579,0.0,0.0098,0.0025,0.3242,0.0028,7.7049,3.1461,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1477,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0072
216,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=03.ckpt,3,0.5330555555555555,22,128,43.3462,2.2841,0.0006,4.2002,1.1861,6.9724,0.7109,1263.2888,91.9261,0.1418,0.1585,0.0,0.0094,0.0025,0.413,0.0029,8.9371,5.3458,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1499,0.1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0121
217,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=04.ckpt,4,0.5197222222222222,22,128,44.544,2.1718,0.0007,4.2191,1.1906,7.4856,0.7053,1325.4209,99.1958,0.1153,0.1584,0.0,0.0085,0.0018,0.3588,0.0023,9.0218,4.4949,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1591,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0097
218,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=05.ckpt,5,0.5408333333333334,22,128,44.7717,2.144,0.0005,4.2286,1.1819,7.2205,0.7155,1373.1002,98.4838,0.1293,0.1443,0.0,0.0082,0.002,0.3909,0.0025,9.036,4.8041,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.155,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0126
219,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=06.ckpt,6,0.5363888888888889,22,128,46.8246,2.3109,0.0005,4.1963,1.1907,8.2914,0.7046,1438.859,104.1554,0.1253,0.2139,0.0,0.011,0.0021,0.4735,0.0024,9.1819,5.3559,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1505,0.1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0111
220,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=07.ckpt,7,0.5383333333333333,22,128,46.9528,2.1817,0.0005,4.2105,1.1923,8.1816,0.7031,1464.4949,107.3174,0.1152,0.2188,0.0,0.0154,0.0018,0.4869,0.0022,8.2443,3.7304,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1539,0.1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0108
221,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=08.ckpt,8,0.5541666666666667,22,128,45.2701,2.2111,0.0004,4.3208,1.1733,8.6466,0.7259,1451.9988,104.0026,0.0988,0.2641,0.0,0.016,0.0015,0.4567,0.0018,7.1404,3.9548,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1506,0.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0085
222,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=09.ckpt,9,0.5641666666666667,22,128,47.0473,2.3414,0.0003,4.1884,1.1761,8.4633,0.7222,1474.2068,103.7452,0.1283,0.3203,0.0,0.0174,0.0014,0.419,0.0018,7.6773,3.8285,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1526,0.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0121,0.0121
223,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=10.ckpt,10,0.5491666666666667,22,128,47.0796,2.327,0.0003,4.206,1.1854,8.5038,0.7112,1506.8768,111.5796,0.0871,0.311,0.0,0.0161,0.0013,0.4846,0.0016,7.5848,4.1369,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1568,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0121
224,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=11.ckpt,11,0.5463888888888889,22,128,46.0178,2.5278,0.0003,4.3145,1.174,8.4422,0.725,1479.7622,108.1701,0.0986,0.3903,0.0,0.0167,0.001,0.4055,0.0014,7.6266,3.4953,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.158,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0095
225,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=12.ckpt,12,0.5480555555555555,22,128,48.0085,2.2538,0.0004,4.1111,1.1852,8.6611,0.7114,1516.1516,111.1885,0.0887,0.2394,0.0,0.0184,0.0012,0.4594,0.0015,7.8027,3.9442,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1604,0.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0113
226,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=13.ckpt,13,0.5558333333333333,22,128,47.2826,2.2593,0.0003,4.2054,1.1809,8.9069,0.7167,1515.0237,113.2791,0.1002,0.2213,0.0,0.0188,0.001,0.4966,0.0013,7.7144,4.5603,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1582,0.1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0124
227,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=14.ckpt,14,0.5441666666666667,22,128,47.2554,2.2362,0.0003,4.2047,1.1765,8.9383,0.7218,1510.6095,110.9794,0.0926,0.2513,0.0,0.0206,0.001,0.3945,0.0013,6.8826,2.7041,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1607,0.1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0158
228,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=15.ckpt,15,0.5575,22,128,47.9943,2.364,0.0002,4.1719,1.1835,8.8105,0.7134,1528.3649,111.3862,0.0886,0.2417,0.0,0.02,0.0012,0.4247,0.0016,8.3392,3.2806,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1599,0.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0109
229,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=16.ckpt,16,0.5591666666666667,22,128,48.4348,2.2143,0.0003,4.091,1.183,8.6058,0.714,1533.7715,110.1958,0.0738,0.23,0.0,0.0193,0.0011,0.4275,0.0015,7.8254,2.71,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1563,0.1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0101
230,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=17.ckpt,17,0.555,22,128,48.3778,2.2521,0.0003,4.1163,1.1835,8.955,0.7135,1534.0646,110.9503,0.0888,0.2703,0.0,0.0186,0.0011,0.4128,0.0014,6.8928,2.9666,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1511,0.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0078
231,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=18.ckpt,18,0.5561111111111111,22,128,47.6428,2.3055,0.0002,4.2157,1.1809,9.0606,0.7165,1537.5989,115.3613,0.0788,0.1853,0.0,0.0174,0.0011,0.4415,0.0014,7.635,3.1054,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1583,0.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0108
232,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=19.ckpt,19,0.5572222222222222,22,128,48.5753,2.3116,0.0002,4.1352,1.1851,9.1129,0.7116,1549.2327,115.3722,0.0871,0.2497,0.0,0.0181,0.001,0.476,0.0013,6.46,3.4182,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0009,0.1707,0.1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0135
233,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=20.ckpt,20,0.5461111111111111,22,128,49.4456,2.2365,0.0003,4.0272,1.1899,9.1465,0.7057,1562.1208,116.4852,0.094,0.2497,0.0,0.0197,0.0011,0.4838,0.0014,7.2327,3.572,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1657,0.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0113
234,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=21.ckpt,21,0.5491666666666667,22,128,49.0901,2.2286,0.0002,4.0705,1.1902,9.397,0.7055,1565.7275,119.0439,0.0955,0.2342,0.0,0.0183,0.0011,0.5341,0.0014,6.7841,3.14,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1755,0.1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0145
235,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=22.ckpt,22,0.5577777777777778,22,128,49.1685,2.3017,0.0002,4.0598,1.1908,9.0229,0.7049,1562.2484,117.0076,0.0903,0.2559,0.0,0.0162,0.0012,0.4962,0.0015,6.8224,3.4466,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1628,0.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0094
236,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=23.ckpt,23,0.5513888888888889,22,128,49.8564,2.2983,0.0003,4.0312,1.1951,9.2084,0.6997,1578.907,119.7006,0.0938,0.2633,0.0,0.0172,0.0011,0.5118,0.0014,7.3395,2.9339,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.0009,0.1613,0.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.014
237,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=24.ckpt,24,0.5488888888888889,22,128,49.5007,2.2233,0.0002,4.0523,1.1892,9.3136,0.7067,1565.5273,117.2032,0.1022,0.2627,0.0,0.0173,0.0011,0.479,0.0015,6.7551,2.413,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.159,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088
238,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=25.ckpt,25,0.5497222222222222,22,128,49.109,2.1747,0.0002,4.0885,1.1872,9.1222,0.7089,1566.8743,118.0904,0.097,0.2421,0.0,0.0169,0.001,0.4566,0.0014,7.3516,3.3242,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0009,0.1713,0.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0129
239,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=26.ckpt,26,0.5547222222222222,22,128,48.9509,2.2512,0.0002,4.1023,1.1845,9.2181,0.7122,1562.1195,116.6527,0.0933,0.2391,0.0,0.0187,0.0011,0.4571,0.0014,7.2571,2.7968,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015
240,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4519444444444444,5,128,35.2855,3.4726,0.0014,4.2896,1.1426,6.0039,0.7655,710.9128,47.4032,0.1864,0.4054,0.0,0.0178,0.002,0.3321,0.0025,2.8103,2.7861,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1451,0.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0123
241,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4813888888888888,5,128,37.7052,2.8211,0.0014,4.0324,1.1195,6.1052,0.797,858.7012,57.9297,0.1849,0.4369,0.0,0.0135,0.0019,0.3324,0.0025,5.2742,4.0875,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1521,0.1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0209
242,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4875,5,128,39.6433,2.5959,0.0011,3.9466,1.1149,6.8564,0.8032,961.2777,66.2956,0.1714,0.2374,0.0,0.0126,0.0015,0.2947,0.002,5.2347,2.892,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0009,0.1516,0.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0121
243,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5044444444444445,5,128,40.8519,2.3787,0.0009,3.8994,1.1134,7.6283,0.8054,1031.314,72.5376,0.1581,0.2288,0.0,0.0115,0.0011,0.3418,0.0015,5.7611,4.0427,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1549,0.1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0145,0.0145
244,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5061111111111111,5,128,43.3429,2.4445,0.0007,3.8799,1.1183,7.9732,0.7983,1110.3257,75.4326,0.1607,0.3221,0.0,0.0091,0.0013,0.3982,0.0018,6.293,4.4379,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1536,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0094
245,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5066666666666667,5,128,44.5621,2.2512,0.0006,3.8869,1.127,7.9341,0.7861,1178.4458,80.5069,0.137,0.2365,0.0,0.0084,0.0013,0.4038,0.0017,6.4585,4.5916,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1539,0.1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0099
246,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5063888888888889,5,128,45.1162,2.2682,0.0005,3.9305,1.1273,8.1336,0.7855,1219.51,85.0813,0.1491,0.3366,0.0,0.0102,0.0011,0.3961,0.0015,5.8913,3.6404,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1611,0.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0106
247,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5138888888888888,5,128,45.6299,2.3994,0.0005,3.991,1.1274,8.0348,0.7853,1225.5127,84.7752,0.1437,0.3306,0.0,0.008,0.001,0.3242,0.0013,6.4164,3.4697,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1536,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0123
248,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5161111111111111,5,128,47.6313,2.3515,0.0006,3.9013,1.1389,7.8983,0.769,1286.9431,93.0274,0.1382,0.2667,0.0,0.0095,0.001,0.2784,0.0014,5.5963,4.091,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1649,0.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0084
249,64,0.001,3,10,50,8,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5336111111111111,5,128,46.6494,2.5673,0.0005,4.0054,1.1298,8.0551,0.7819,1297.9893,90.7549,0.1357,0.2871,0.0,0.0129,0.0012,0.4182,0.0016,5.4007,4.0031,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.173,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0109
250,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4694444444444444,1,128,34.9329,3.5663,0.0012,4.2573,1.1442,6.5761,0.7635,772.2845,49.6267,0.2006,0.3399,0.0,0.0159,0.0019,0.2704,0.0023,3.1018,2.5505,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1359,0.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0127,0.0127
251,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4947222222222222,1,128,37.292,3.1033,0.0011,4.086,1.1254,6.7578,0.7888,914.257,64.2144,0.1578,0.3091,0.0,0.012,0.0014,0.351,0.0018,4.1884,2.8191,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1437,0.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0116
252,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4975,1,128,40.3094,2.747,0.0009,4.0072,1.1319,6.3618,0.7797,1015.2493,71.8019,0.1513,0.2471,0.0,0.0109,0.0014,0.2993,0.0018,3.431,3.4934,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1518,0.1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0118
253,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5005555555555555,1,128,40.1803,2.3845,0.0006,3.9564,1.1135,6.9029,0.8055,1053.3983,69.7286,0.145,0.1648,0.0,0.0076,0.0014,0.3332,0.0019,5.6131,2.1191,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1535,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0129
254,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5044444444444445,1,128,43.2633,2.2916,0.0007,3.8322,1.1229,7.2371,0.792,1121.5453,72.388,0.1387,0.1423,0.0,0.009,0.0013,0.3905,0.0018,5.4118,3.5024,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1471,0.1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0083
255,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5158333333333334,1,128,43.746,2.2091,0.0005,3.8428,1.121,7.8013,0.7949,1158.7383,71.9026,0.1169,0.156,0.0,0.0122,0.0011,0.3528,0.0015,4.012,3.5913,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1422,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0095
256,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4444444444444444,3,128,38.3155,3.5436,0.0015,4.3043,1.1978,6.4201,0.6964,766.8098,54.5668,0.1625,0.3851,0.0001,0.016,0.0029,0.2736,0.0034,5.1769,3.9151,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1435,0.1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0114
257,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4883333333333333,3,128,42.0306,2.8841,0.0017,4.0042,1.1583,7.5582,0.7427,927.9193,67.2684,0.124,0.3408,0.0,0.0143,0.0017,0.3379,0.0022,5.0765,4.7469,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1551,0.1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0171
258,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.5069444444444444,3,128,41.5117,2.5926,0.0013,3.9006,1.1324,7.0393,0.7782,998.1042,70.8191,0.1017,0.229,0.0,0.0095,0.0011,0.2772,0.0015,4.5867,4.3992,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1509,0.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0152
259,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5133333333333333,3,128,44.8069,2.6393,0.0012,3.7438,1.1386,7.7962,0.7696,1090.656,73.3863,0.1008,0.2675,0.0,0.0071,0.0015,0.3952,0.0019,4.6742,5.7655,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0175
260,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5016666666666667,3,128,43.8571,2.6027,0.0012,3.8304,1.1332,7.5734,0.7771,1094.0671,75.1912,0.1146,0.203,0.0,0.0078,0.0011,0.3484,0.0016,3.2356,4.7683,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1497,0.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0124
261,64,0.001,3,10,50,32,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5102777777777778,3,128,44.8052,2.519,0.0007,3.7767,1.1255,7.8251,0.7879,1144.4232,73.4788,0.105,0.4257,0.0,0.0078,0.0013,0.3239,0.0018,4.5081,5.4827,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1481,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0088
