,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1
441,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.616,16,36.0728,1.0,0.0056,2.9851,1.1951,10.4939,0.6989,167.1956,2.4864,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
442,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.608,16,36.2041,1.0,0.0055,2.962,1.1933,10.8064,0.7011,169.2077,2.4396,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
443,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.612,16,36.4626,1.0,0.0056,2.9517,1.1976,10.7342,0.6959,172.8011,2.597,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
444,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.612,16,36.6101,1.0,0.0056,2.9299,1.197,10.9928,0.6964,175.4386,2.599,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0131,0.0131
445,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.612,16,36.692,1.0,0.0058,2.9163,1.1978,10.8401,0.6951,178.1693,2.7923,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125
446,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.608,16,36.668,1.0,0.0059,2.8883,1.193,10.8443,0.7006,179.2124,2.9055,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0133,0.0133
447,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.612,16,36.7216,1.0,0.0059,2.8649,1.1912,11.0199,0.7026,181.0676,2.8988,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.013,0.013
448,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.612,16,36.8563,1.0,0.006,2.8456,1.1922,10.607,0.7013,182.6847,2.9533,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127
449,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=17.ckpt,17,0.604,16,36.9609,1.0,0.006,2.8369,1.1921,11.0613,0.7012,185.1065,3.0126,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
450,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=18.ckpt,18,0.624,16,37.0259,1.0,0.0061,2.8164,1.1911,11.0862,0.7023,187.1521,3.0869,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
451,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=19.ckpt,19,0.632,16,37.0513,1.0,0.0061,2.8002,1.1895,11.1291,0.7041,188.086,2.9847,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
452,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=20.ckpt,20,0.608,16,37.1838,1.0,0.0063,2.7906,1.1918,10.8437,0.7015,188.698,3.2285,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
453,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.556,5,32.4486,1.0,0.0038,3.6385,1.2503,7.3843,0.6463,108.6083,1.7996,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
454,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.572,5,32.0651,1.0,0.004,3.5115,1.2047,8.4511,0.6927,124.2815,1.6697,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126
455,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.596,5,33.7681,1.0,0.0044,3.431,1.2257,8.9897,0.6684,145.3051,2.3314,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
456,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.604,5,34.1405,1.0,0.0043,3.3714,1.2171,9.6336,0.6764,157.8701,2.99,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
457,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.632,5,34.7214,1.0,0.0047,3.2517,1.2101,9.5746,0.6833,166.8799,3.2712,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
458,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.672,5,34.8479,1.0,0.0045,3.1693,1.1978,10.133,0.6967,173.7875,3.0918,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
459,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.664,5,35.609,1.0,0.0051,3.0958,1.2053,9.8317,0.6871,182.7792,3.2228,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
460,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.612,5,36.008,1.0,0.0053,3.0257,1.2032,10.1973,0.6891,189.0205,3.4798,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
461,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.652,5,35.9764,1.0,0.0052,2.9512,1.1927,9.9218,0.7011,190.2941,3.0225,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
462,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.644,5,36.8238,1.0,0.0055,2.9017,1.2051,9.7738,0.6864,197.9389,3.3794,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
463,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=00.ckpt,0,0.624,15,35.9435,1.0,0.0056,2.922,1.1922,9.9821,0.702,180.3022,2.2892,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0101,0.0101
464,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=01.ckpt,1,0.636,15,37.2641,1.0,0.0061,2.7107,1.1865,10.5505,0.7066,201.3451,2.7529,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
465,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=02.ckpt,2,0.632,15,37.1233,1.0,0.0061,2.6709,1.1796,10.4412,0.7137,209.0643,3.3573,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
466,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=03.ckpt,3,0.604,15,36.4938,1.0,0.0059,2.6018,1.1581,10.7272,0.7404,205.9628,2.8558,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.01,0.01
467,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=04.ckpt,4,0.668,15,36.0932,1.0,0.0057,2.6293,1.1573,9.8672,0.7408,204.0156,3.1836,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
468,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=05.ckpt,5,0.66,15,36.3327,1.0,0.0062,2.6032,1.1565,10.1522,0.7416,209.8144,3.2939,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
469,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=06.ckpt,6,0.656,15,36.26,1.0,0.0058,2.5931,1.154,9.7269,0.7446,211.0495,3.1544,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
470,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=07.ckpt,7,0.664,15,35.645,1.0,0.0056,2.6004,1.1449,9.4555,0.7554,209.0854,3.1463,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127
471,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=08.ckpt,8,0.7,15,35.6571,1.0,0.0057,2.5908,1.1441,9.1988,0.7567,209.9676,3.5159,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
472,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=09.ckpt,9,0.676,15,35.3913,1.0,0.0056,2.5925,1.1416,8.4757,0.7595,208.4361,3.2969,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
473,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=10.ckpt,10,0.692,15,35.428,1.0,0.0056,2.6149,1.1424,9.1862,0.7589,207.3942,3.7204,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
474,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=11.ckpt,11,0.664,15,35.4156,1.0,0.0053,2.6193,1.1418,9.2466,0.7596,206.555,3.3344,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
475,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=12.ckpt,12,0.668,15,35.2395,1.0,0.0052,2.6195,1.1382,9.4104,0.7647,205.708,3.4126,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
476,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=13.ckpt,13,0.652,15,35.2586,1.0,0.0051,2.6369,1.1395,9.3106,0.7629,206.9013,3.6062,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.014,0.014
477,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=14.ckpt,14,0.668,15,35.6763,1.0,0.0054,2.6235,1.1442,9.5963,0.7565,209.3793,3.618,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
478,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=15.ckpt,15,0.672,15,35.334,1.0,0.0055,2.6282,1.141,9.2386,0.7607,208.3442,3.6167,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125
479,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=16.ckpt,16,0.66,15,35.135,1.0,0.005,2.6549,1.1385,9.2193,0.7641,207.5846,3.7845,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
480,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=17.ckpt,17,0.68,15,35.4062,1.0,0.0053,2.6437,1.1405,9.3313,0.761,208.8444,3.808,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
481,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=18.ckpt,18,0.688,15,35.0953,1.0,0.005,2.6562,1.138,8.7936,0.7641,206.8784,3.4978,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
482,64,0.005,3,10,50,16,8,128,checkpoints/model_64_0.005_3_10_50_128epoch=19.ckpt,19,0.688,15,35.7596,1.0,0.0054,2.6575,1.1471,9.215,0.752,213.4416,3.9917,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
483,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=00.ckpt,0,0.636,21,35.4506,1.0,0.0045,2.8579,1.1632,9.726,0.7337,225.5512,3.3888,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
484,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=01.ckpt,1,0.648,21,35.4131,1.0,0.0044,2.7517,1.1525,8.0402,0.7449,229.0326,3.6251,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
485,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=02.ckpt,2,0.632,21,34.1935,1.0,0.0044,2.7232,1.138,6.8766,0.7623,222.1138,3.9862,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
486,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=03.ckpt,3,0.616,21,33.9543,1.0,0.0049,2.633,1.1258,6.6816,0.7774,220.3974,3.8458,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
487,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=04.ckpt,4,0.608,21,33.6286,1.0,0.0049,2.6186,1.1209,6.4573,0.784,217.5624,3.9106,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126
488,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=05.ckpt,5,0.648,21,33.5873,1.0,0.0051,2.5303,1.1161,5.9864,0.7895,213.6038,4.071,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0138,0.0138
489,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=06.ckpt,6,0.66,21,34.1499,1.0,0.0055,2.4927,1.1198,6.0406,0.7839,216.2221,4.4178,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
490,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=07.ckpt,7,0.664,21,34.3134,1.0,0.006,2.4508,1.1191,6.0482,0.7846,217.2432,4.7025,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0124,0.0124
491,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=08.ckpt,8,0.64,21,33.2261,1.0,0.0055,2.4993,1.1097,5.8904,0.7991,208.0186,4.1948,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0104,0.0104
492,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=09.ckpt,9,0.66,21,34.118,1.0,0.0063,2.4357,1.1153,6.1438,0.791,211.4876,4.0361,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0104,0.0104
493,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=10.ckpt,10,0.676,21,34.6,1.0,0.0062,2.4146,1.1185,6.3282,0.7861,214.351,4.6448,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0099,0.0099
494,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=11.ckpt,11,0.64,21,34.3274,1.0,0.0061,2.4677,1.1193,6.3263,0.7856,210.292,4.2114,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125
495,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=12.ckpt,12,0.668,21,34.5584,1.0,0.006,2.4899,1.1222,6.594,0.7819,211.4968,4.5465,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
496,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=13.ckpt,13,0.632,21,34.1445,1.0,0.0062,2.4686,1.1164,6.1267,0.7897,209.7177,4.3619,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0139,0.0139
497,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=14.ckpt,14,0.676,21,34.7007,1.0,0.006,2.4891,1.1242,6.5532,0.7791,211.8064,4.7604,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
498,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=15.ckpt,15,0.676,21,34.6949,1.0,0.0059,2.5163,1.1259,6.3966,0.7764,212.4485,4.5046,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108
499,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=16.ckpt,16,0.648,21,35.0757,1.0,0.006,2.5017,1.1277,6.4695,0.7738,213.9912,4.412,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0145,0.0145
500,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=17.ckpt,17,0.664,21,34.8066,1.0,0.006,2.5233,1.1279,6.2902,0.773,214.7609,4.5177,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
501,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=18.ckpt,18,0.684,21,34.5949,1.0,0.0057,2.5597,1.1266,6.5177,0.7761,214.9108,5.2971,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
502,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=19.ckpt,19,0.64,21,34.562,1.0,0.0058,2.5454,1.1262,6.4601,0.7758,211.9304,4.7604,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0163,0.0163
503,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=20.ckpt,20,0.66,21,34.6962,1.0,0.0057,2.5651,1.128,6.5957,0.7745,212.3012,4.8316,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0184,0.0184
504,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=21.ckpt,21,0.656,21,34.4734,1.0,0.0054,2.597,1.1276,6.415,0.7744,211.2334,5.0243,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106
505,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=22.ckpt,22,0.648,21,34.129,1.0,0.0055,2.5975,1.1232,6.1996,0.7801,210.2347,4.4208,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105
506,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=23.ckpt,23,0.632,21,34.2209,1.0,0.0053,2.6229,1.1252,6.4279,0.7779,210.3332,5.0632,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0129,0.0129
507,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=24.ckpt,24,0.656,21,34.0707,1.0,0.0053,2.636,1.1248,6.1693,0.778,210.172,4.8948,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126
508,64,0.01,3,10,50,16,8,128,checkpoints/model_64_0.01_3_10_50_128epoch=25.ckpt,25,0.66,21,34.5602,1.0,0.0053,2.6224,1.1296,6.4135,0.7712,211.9874,4.861,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
509,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=00.ckpt,0,0.548,4,22.4081,1.0,0.0,35.8862,1.1804,9.8762,0.7119,319.5102,13.1702,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
510,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=01.ckpt,1,0.532,4,21.6914,1.0,0.0,36.5131,1.1724,9.6247,0.7222,310.741,14.0039,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0154,0.0154
511,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=02.ckpt,2,0.528,4,19.9123,1.0,0.0,40.3898,1.1546,6.868,0.745,272.5588,8.9211,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0161,0.0161
512,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=03.ckpt,3,0.556,4,24.3288,1.0,0.0,33.4739,1.1864,8.2587,0.7049,315.9044,11.2474,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
513,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=04.ckpt,4,0.524,4,20.081,1.0,0.0,38.84,1.1564,6.2117,0.7413,274.1481,9.5754,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
514,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=05.ckpt,5,0.572,4,22.5604,1.0,0.0,35.9532,1.1632,8.2462,0.7336,289.2352,8.2684,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
515,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=06.ckpt,6,0.624,4,20.7612,1.0,0.0,37.782,1.1531,6.5567,0.7461,274.7735,9.7626,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012
516,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=07.ckpt,7,0.584,4,21.5132,1.0,0.0,36.4795,1.1683,7.1728,0.7267,287.6092,10.0353,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
517,64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=08.ckpt,8,0.552,4,21.9832,1.0,0.0,35.3626,1.1653,6.3363,0.7311,281.2594,8.7524,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
518,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.56,7,31.5735,1.0,0.0039,3.6448,1.2297,7.693,0.6678,113.7505,1.648,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011
519,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.58,7,32.2762,1.0,0.0042,3.4633,1.2056,8.2141,0.6918,129.2705,1.6436,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108
520,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.628,7,33.9722,1.0,0.0046,3.3621,1.2165,8.7354,0.6778,148.5653,2.2365,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
521,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.612,7,34.914,1.0,0.0049,3.2402,1.2156,9.0612,0.6768,162.3971,2.62,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
522,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.668,7,34.8226,1.0,0.0048,3.2113,1.2031,9.634,0.69,172.6225,2.9375,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
523,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.644,7,34.8756,1.0,0.005,3.142,1.1913,10.1757,0.7033,178.7893,3.013,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
524,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.624,7,35.0573,1.0,0.0049,3.0904,1.1895,9.9289,0.7046,185.3148,3.1894,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125
525,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.648,7,35.8604,1.0,0.0049,3.0465,1.1985,9.7881,0.6937,194.5822,3.5772,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
526,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.648,7,36.002,1.0,0.0048,3.0101,1.1927,10.5706,0.7006,198.0554,3.6709,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
527,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.64,7,36.252,1.0,0.005,2.9681,1.1942,10.295,0.6988,203.2847,4.055,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0107,0.0107
528,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.632,7,36.3341,1.0,0.0051,2.9369,1.191,10.4916,0.7023,204.7823,4.1242,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
529,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.66,7,36.8066,1.0,0.0052,2.9035,1.1959,10.6635,0.6965,208.99,4.4684,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0133,0.0133
