,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,mcc_code_in,term_id_in,tr_type_in,num_epochs,source_features,checkpoint,epoch_num,early_stop_epoch,recall_topk,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,metric_ripser_sum_H0,metric_ripser_sq_sum_H0,metric_ripser_sum_H0_norm0.5,metric_ripser_sq_sum_H0_norm0.5,metric_ripser_sum_H0_norm0.7,metric_ripser_sq_sum_H0_norm0.7,metric_ripser_sum_H0_norm0.8,metric_ripser_sq_sum_H0_norm0.8,metric_ripser_sum_H0_norm0.9,metric_ripser_sq_sum_H0_norm0.9,metric_ripser_sum_H0_norm0.95,metric_ripser_sq_sum_H0_norm0.95,metric_ripser_sum_H0_norm0.99,metric_ripser_sq_sum_H0_norm0.99,metric_ripser_sum_H1,metric_ripser_sq_sum_H1,metric_ripser_sum_H1_norm0.5,metric_ripser_sq_sum_H1_norm0.5,metric_ripser_sum_H1_norm0.7,metric_ripser_sq_sum_H1_norm0.7,metric_ripser_sum_H1_norm0.8,metric_ripser_sq_sum_H1_norm0.8,metric_ripser_sum_H1_norm0.9,metric_ripser_sq_sum_H1_norm0.9,metric_ripser_sum_H1_norm0.95,metric_ripser_sq_sum_H1_norm0.95,metric_ripser_sum_H1_norm0.99,metric_ripser_sq_sum_H1_norm0.99,std_rankme,std_coherence,std_pseudo_condition_number,std_alpha_req,std_stable_rank,std_ne_sum,std_self_clustering,std_ripser,std_ripser_sum_H0,std_ripser_sq_sum_H0,std_ripser_sum_H0_norm0.5,std_ripser_sq_sum_H0_norm0.5,std_ripser_sum_H0_norm0.7,std_ripser_sq_sum_H0_norm0.7,std_ripser_sum_H0_norm0.8,std_ripser_sq_sum_H0_norm0.8,std_ripser_sum_H0_norm0.9,std_ripser_sq_sum_H0_norm0.9,std_ripser_sum_H0_norm0.95,std_ripser_sq_sum_H0_norm0.95,std_ripser_sum_H0_norm0.99,std_ripser_sq_sum_H0_norm0.99,std_ripser_sum_H1,std_ripser_sq_sum_H1,std_ripser_sum_H1_norm0.5,std_ripser_sq_sum_H1_norm0.5,std_ripser_sum_H1_norm0.7,std_ripser_sq_sum_H1_norm0.7,std_ripser_sum_H1_norm0.8,std_ripser_sq_sum_H1_norm0.8,std_ripser_sum_H1_norm0.9,std_ripser_sq_sum_H1_norm0.9,std_ripser_sum_H1_norm0.95,std_ripser_sq_sum_H1_norm0.95,std_ripser_sum_H1_norm0.99,std_ripser_sq_sum_H1_norm0.99,accuracy,roc_auc,sample_fraction
303,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=03.ckpt,3,30,0.30610797,40.1822,6.1406,0.0,36.9183,1.1429,7.5609,0.7579,,2556.445,91.8199,520.1876,18.6836,488.7334,17.5538,471.1835,16.9235,447.4019,16.0693,428.6236,15.3949,393.9767,14.1505,191.5111,6.349,38.9688,1.2919,36.6125,1.2138,35.2978,1.1702,33.5162,1.1111,32.1095,1.0645,29.514,0.9785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.6058,0.525
304,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=04.ckpt,4,30,0.28675425,40.55,6.1406,0.0,33.4445,1.1566,7.6952,0.7409,,2693.4626,96.9424,508.7941,18.3124,478.0012,17.2041,460.8992,16.5886,438.579,15.7852,421.5568,15.1726,390.8135,14.0661,192.2184,6.7102,36.31,1.2675,34.1125,1.1908,32.892,1.1482,31.2991,1.0926,30.0843,1.0502,27.8903,0.9736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.6004,0.525
305,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=05.ckpt,5,30,0.28420928,38.0173,6.1406,0.0,30.0214,1.1494,7.4556,0.7492,,2597.778,93.6718,488.0732,17.5992,457.5091,16.4971,440.4846,15.8832,418.1819,15.079,400.5869,14.4445,369.0675,13.308,193.803,7.0119,36.4119,1.3174,34.1317,1.2349,32.8616,1.1889,31.1978,1.1287,29.8851,1.0813,27.5337,0.9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.6173,0.525
306,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=06.ckpt,6,30,0.27302316,40.7153,6.1406,0.0,38.7345,1.1538,6.4137,0.7415,,2603.3616,93.8151,499.716,18.0078,466.6233,16.8153,448.0736,16.1468,423.773,15.2711,405.0383,14.596,374.0426,13.479,174.7997,6.37,33.5529,1.2227,31.3309,1.1417,30.0854,1.0964,28.4537,1.0369,27.1958,0.9911,25.1147,0.9152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.6266,0.525
307,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=07.ckpt,7,30,0.27568653,37.7035,6.1406,0.0,41.7187,1.1543,6.6157,0.7431,,2619.8318,94.2197,501.9835,18.0533,470.8084,16.9322,453.4281,16.3071,430.4043,15.4791,412.325,14.8289,381.8465,13.7327,199.2453,6.855,38.1772,1.3135,35.8063,1.2319,34.4844,1.1864,32.7334,1.1262,31.3584,1.0789,29.0405,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6391,0.525
308,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=08.ckpt,8,30,0.2615412,35.8857,6.1405,0.0,41.8416,1.168,7.1159,0.7269,,2641.403,95.0382,486.8779,17.518,456.1705,16.4131,439.026,15.7962,416.4989,14.9857,398.9827,14.3555,369.379,13.2903,211.3589,7.4294,38.9588,1.3694,36.5017,1.2831,35.1298,1.2348,33.3273,1.1715,31.9257,1.1222,29.5568,1.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.5332,0.525
309,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=09.ckpt,9,30,0.26751897,33.1179,6.1406,0.0,42.8602,1.1602,6.5205,0.7369,,2585.7444,93.3168,473.5549,17.0901,441.2172,15.9231,423.652,15.2892,401.3152,14.483,384.0774,13.861,354.4227,12.7907,227.2124,7.9331,41.6118,1.4529,38.7703,1.3537,37.2268,1.2998,35.264,1.2312,33.7493,1.1784,31.1435,1.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.5798,0.525
310,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=10.ckpt,10,30,0.28432766,33.0859,6.1406,0.0,42.6666,1.1533,7.3944,0.7453,,2618.4558,94.3223,490.1851,17.6575,460.1168,16.5744,443.5278,15.9768,422.0092,15.2017,405.3649,14.6021,375.7699,13.536,231.8654,7.7397,43.4061,1.4489,40.7435,1.36,39.2746,1.311,37.3691,1.2474,35.8952,1.1982,33.2746,1.1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5866,0.525
311,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=11.ckpt,11,30,0.29545453,36.1269,6.1406,0.0,43.6634,1.1633,6.8223,0.7326,,2703.6548,97.2205,503.93,18.1208,473.7505,17.0355,456.7728,16.4251,434.8324,15.6361,418.2877,15.0412,389.9074,14.0206,217.8956,7.2329,40.6132,1.3481,38.181,1.2674,36.8127,1.222,35.0444,1.1633,33.7111,1.119,31.4238,1.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.5958,0.525
312,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=12.ckpt,12,30,0.29255444,36.6706,6.1406,0.0,43.8751,1.1614,6.0092,0.7335,,2659.2312,95.6376,503.3116,18.1013,472.4774,16.9923,454.822,16.3574,431.6701,15.5247,413.1846,14.8599,383.8619,13.8053,202.881,6.7657,38.3992,1.2805,36.0468,1.2021,34.6998,1.1572,32.9335,1.0983,31.5231,1.0512,29.286,0.9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.5981,0.525
313,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=13.ckpt,13,30,0.29509938,36.0065,6.1406,0.0,42.2231,1.1501,6.7131,0.7488,,2619.943,94.1768,503.2788,18.0909,472.034,16.9678,454.8468,16.35,432.5561,15.5487,415.2826,14.9278,386.3714,13.8885,224.152,7.2382,43.0586,1.3904,40.3854,1.3041,38.9149,1.2566,37.0078,1.195,35.5299,1.1473,33.0564,1.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576,0.5698,0.525
314,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=14.ckpt,14,30,0.2983547,37.9862,6.1406,0.0,42.4255,1.1562,6.385,0.7402,,2638.897,94.7772,508.3182,18.2565,477.245,17.1405,459.6334,16.5079,436.3487,15.6717,417.9556,15.0111,387.9071,13.9319,208.1703,6.8931,40.0989,1.3278,37.6476,1.2466,36.2583,1.2006,34.4215,1.1398,32.9706,1.0918,30.6002,1.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.5747,0.525
315,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=15.ckpt,15,30,0.2953362,36.034,6.1406,0.0,42.0938,1.1447,6.6298,0.7551,,2544.4648,91.6954,495.0293,17.8395,464.2887,16.7317,447.2184,16.1165,425.1289,15.3205,408.5431,14.7228,380.7778,13.7222,184.5617,6.3402,35.9067,1.2335,33.677,1.1569,32.4388,1.1144,30.8366,1.0593,29.6335,1.018,27.6196,0.9488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.5953,0.525
316,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=16.ckpt,16,30,0.30113637,39.5207,6.1406,0.0,42.3555,1.1528,5.8066,0.7435,,2574.5415,92.5026,509.4798,18.3055,477.6394,17.1615,459.3344,16.5038,434.4897,15.6111,414.7886,14.9032,383.3706,13.7744,183.5117,6.302,36.3154,1.2471,34.0458,1.1692,32.7411,1.1244,30.9702,1.0635,29.5659,1.0153,27.3264,0.9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.5818,0.525
317,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=17.ckpt,17,30,0.28669506,36.9296,6.1406,0.0,40.615,1.1499,6.8392,0.7495,,2543.8276,91.3762,501.731,18.0226,470.7041,16.908,453.5069,16.2903,431.3358,15.4939,414.2255,14.8793,386.2413,13.8741,194.1947,6.5967,38.3019,1.3011,35.9333,1.2206,34.6205,1.176,32.928,1.1185,31.6218,1.0742,29.4855,1.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.6316,0.525
318,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=18.ckpt,18,30,0.29835463,38.4359,6.1406,0.0,40.9177,1.1519,6.0943,0.7452,,2541.734,91.433,501.1955,18.0294,469.4715,16.8882,451.9196,16.2568,428.5886,15.4175,410.1352,14.7537,379.8586,13.6645,181.845,6.3233,35.8574,1.2469,33.5877,1.168,32.332,1.1243,30.6628,1.0662,29.3426,1.0203,27.1765,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.6101,0.525
319,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=19.ckpt,19,30,0.30208337,39.511,6.1406,0.0,41.5727,1.1475,6.2841,0.752,,2442.2002,87.763,507.2581,18.2288,475.9108,17.1023,457.8501,16.4533,433.7703,15.588,414.4662,14.8943,382.4331,13.7431,171.032,5.8972,35.5243,1.2249,33.3289,1.1492,32.0641,1.1056,30.3778,1.0474,29.0259,1.0008,26.7825,0.9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.6266,0.525
320,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=20.ckpt,20,30,0.30267522,39.9384,6.1406,0.0,41.5107,1.1465,5.8145,0.7518,,2474.5874,89.0013,510.0828,18.3457,478.1122,17.1958,459.9864,16.5439,436.1957,15.6883,417.4445,15.0139,387.0455,13.9205,175.3467,5.912,36.1439,1.2186,33.8785,1.1422,32.5942,1.0989,30.9084,1.0421,29.5797,0.9973,27.4256,0.9247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.6013,0.525
321,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=21.ckpt,21,30,0.303563,40.4423,6.1406,0.0,41.1059,1.1503,6.0731,0.7466,,2550.7432,91.7814,513.914,18.4918,483.0007,17.3794,465.8512,16.7624,443.5996,15.9617,426.1389,15.3334,397.166,14.2909,187.8527,6.206,37.8478,1.2504,35.5712,1.1751,34.3082,1.1334,32.6694,1.0793,31.3835,1.0368,29.2498,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.6068,0.525
322,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=22.ckpt,22,30,0.3030895,40.8209,6.1406,0.0,41.0789,1.1469,6.1373,0.7515,,2473.7373,89.0314,512.5475,18.4469,481.3786,17.3251,463.9433,16.6976,441.3964,15.8861,423.7401,15.2507,394.7477,14.2072,157.6339,5.4947,32.6611,1.1385,30.6749,1.0692,29.5638,1.0305,28.1271,0.9804,27.002,0.9412,25.1545,0.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.6281,0.525
323,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=23.ckpt,23,30,0.30149153,40.7358,6.1406,0.0,40.7322,1.1431,5.9765,0.7559,,2488.216,89.4416,516.8255,18.5778,485.5948,17.4552,467.937,16.8205,444.2264,15.9682,425.5496,15.2968,394.6076,14.1846,176.5069,5.8884,36.6621,1.2231,34.4467,1.1492,33.1941,1.1074,31.5121,1.0513,30.1873,1.0071,27.9923,0.9339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.6304,0.525
324,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=24.ckpt,24,30,0.3087713,41.4024,6.1406,0.0,40.8734,1.1412,6.0689,0.7584,,2462.3926,88.6032,512.3715,18.4364,480.9853,17.3071,463.41,16.6747,440.6324,15.8551,422.4743,15.2017,392.2419,14.1139,161.2012,5.597,33.5425,1.1646,31.4878,1.0933,30.3373,1.0533,28.8461,1.0016,27.6574,0.9603,25.6782,0.8916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.6069,0.525
325,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=25.ckpt,25,30,0.31102037,41.3794,6.1406,0.0,41.6478,1.1462,5.7718,0.7512,,2504.7346,90.1,514.4284,18.5049,483.219,17.3823,465.4633,16.7436,441.9968,15.8994,423.4959,15.2339,391.9287,14.0984,171.7162,5.7712,35.2675,1.1853,33.1279,1.1134,31.9106,1.0725,30.3018,1.0184,29.0335,0.9758,26.8693,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.6558,0.525
326,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=26.ckpt,26,30,0.31102034,41.3129,6.1406,0.0,41.2293,1.1386,5.6799,0.7611,,2472.0508,89.0383,511.5594,18.4253,479.8118,17.2819,461.7076,16.6298,437.9238,15.7731,419.1237,15.096,388.1713,13.9811,164.3887,5.609,34.0181,1.1607,31.907,1.0887,30.7031,1.0476,29.1215,0.9936,27.8713,0.951,25.813,0.8807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.6385,0.525
327,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=27.ckpt,27,30,0.3013139,43.314,6.1406,0.0,40.8159,1.1455,6.1035,0.7529,,2564.1667,92.1796,522.435,18.7811,492.1335,17.6918,474.7941,17.0684,451.885,16.2449,434.2557,15.6111,404.0539,14.5254,181.1696,5.9658,36.9123,1.2155,34.7714,1.145,33.5463,1.1047,31.9276,1.0514,30.6821,1.0103,28.5482,0.9401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.6101,0.525
328,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=28.ckpt,28,30,0.3095999,43.5062,6.1406,0.0,40.8127,1.1457,5.9556,0.7522,,2572.5,92.4479,525.6122,18.8889,494.4213,17.768,476.6183,17.1282,452.7684,16.2711,434.2226,15.6047,403.0368,14.4839,177.6481,5.752,36.297,1.1752,34.1431,1.1055,32.9136,1.0657,31.2666,1.0124,29.9859,0.9709,27.8324,0.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.6404,0.525
329,64,0.05,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_64_0.05_3_10_100_128_32_8_128epoch=29.ckpt,29,30,0.313151,42.0774,6.1406,0.0,40.8166,1.1397,6.0591,0.7601,,2542.7717,91.367,519.7813,18.6768,488.6811,17.5593,470.8596,16.9189,447.2572,16.0709,429.0651,15.4172,399.3661,14.35,191.8042,6.2126,39.2077,1.27,36.8618,1.194,35.5175,1.1504,33.7371,1.0928,32.3649,1.0483,30.1246,0.9758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.6419,0.525
